program_id,improper_payment_program_name,agency,fiscal_year,outlays,improper_payment_amount,start_date,end_date,insufficient_documentation_amount,slug
14.119,Federal Housing Administration - Single Family Claims,HUD,2016,0,0,,,,
14.119,Federal Housing Administration - Single Family Claims,HUD,2017,0,0,,,,
14.119,Federal Housing Administration - Single Family Claims,HUD,2018,10949.7,0,,,16.4,
14.119,Federal Housing Administration - Single Family Claims,HUD,2019,7941.10637747,29.90467279,2017-10-01,2018-09-30,42.71129883,
14.119,Federal Housing Administration - Single Family Claims,HUD,2020,0,0,,,,
14.119,Federal Housing Administration - Single Family Claims,HUD,2021,0,0,,,0.0,
14.119,Federal Housing Administration - Single Family Claims,HUD,2022,0,0,,,0.0,
14.122,Federal Housing Administration - Single Family Claims,HUD,2004,382,0,,,,
14.122,Federal Housing Administration - Single Family Claims,HUD,2005,0,0,,,,
14.122,Federal Housing Administration - Single Family Claims,HUD,2006,0,0,,,,
14.122,Federal Housing Administration - Single Family Claims,HUD,2007,0,0,,,,
14.122,Federal Housing Administration - Single Family Claims,HUD,2008,0,0,,,,
14.122,Federal Housing Administration - Single Family Claims,HUD,2009,0,0,,,,
14.122,Federal Housing Administration - Single Family Claims,HUD,2010,0,0,,,,
14.122,Federal Housing Administration - Single Family Claims,HUD,2011,0,0,,,,
14.122,Federal Housing Administration - Single Family Claims,HUD,2012,0,0,,,,
14.122,Federal Housing Administration - Single Family Claims,HUD,2013,0,0,,,,
14.122,Federal Housing Administration - Single Family Claims,HUD,2014,0,0,,,,
14.122,Federal Housing Administration - Single Family Claims,HUD,2015,0,0,,,,
14.122,Federal Housing Administration - Single Family Claims,HUD,2016,0,0,,,,
14.122,Federal Housing Administration - Single Family Claims,HUD,2017,0,0,,,,
14.122,Federal Housing Administration - Single Family Claims,HUD,2018,10949.7,0,,,16.4,
14.122,Federal Housing Administration - Single Family Claims,HUD,2019,7941.10637747,29.90467279,2017-10-01,2018-09-30,42.71129883,
14.122,Federal Housing Administration - Single Family Claims,HUD,2020,0,0,,,,
14.122,Federal Housing Administration - Single Family Claims,HUD,2021,0,0,,,0.0,
14.122,Federal Housing Administration - Single Family Claims,HUD,2022,0,0,,,0.0,
14.133,Federal Housing Administration - Single Family Claims,HUD,2004,382,0,,,,
14.133,Federal Housing Administration - Single Family Claims,HUD,2005,0,0,,,,
14.133,Federal Housing Administration - Single Family Claims,HUD,2006,0,0,,,,
14.133,Federal Housing Administration - Single Family Claims,HUD,2007,0,0,,,,
14.133,Federal Housing Administration - Single Family Claims,HUD,2008,0,0,,,,
14.133,Federal Housing Administration - Single Family Claims,HUD,2009,0,0,,,,
14.133,Federal Housing Administration - Single Family Claims,HUD,2010,0,0,,,,
14.133,Federal Housing Administration - Single Family Claims,HUD,2011,0,0,,,,
14.133,Federal Housing Administration - Single Family Claims,HUD,2012,0,0,,,,
14.133,Federal Housing Administration - Single Family Claims,HUD,2013,0,0,,,,
14.133,Federal Housing Administration - Single Family Claims,HUD,2014,0,0,,,,
14.133,Federal Housing Administration - Single Family Claims,HUD,2015,0,0,,,,
14.133,Federal Housing Administration - Single Family Claims,HUD,2016,0,0,,,,
14.133,Federal Housing Administration - Single Family Claims,HUD,2017,0,0,,,,
14.133,Federal Housing Administration - Single Family Claims,HUD,2018,10949.7,0,,,16.4,
14.133,Federal Housing Administration - Single Family Claims,HUD,2019,7941.10637747,29.90467279,2017-10-01,2018-09-30,42.71129883,
14.133,Federal Housing Administration - Single Family Claims,HUD,2020,0,0,,,,
14.133,Federal Housing Administration - Single Family Claims,HUD,2021,0,0,,,0.0,
14.133,Federal Housing Administration - Single Family Claims,HUD,2022,0,0,,,0.0,
14.175,Federal Housing Administration - Single Family Claims,HUD,2004,382,0,,,,
14.175,Federal Housing Administration - Single Family Claims,HUD,2005,0,0,,,,
14.175,Federal Housing Administration - Single Family Claims,HUD,2006,0,0,,,,
14.175,Federal Housing Administration - Single Family Claims,HUD,2007,0,0,,,,
14.175,Federal Housing Administration - Single Family Claims,HUD,2008,0,0,,,,
14.175,Federal Housing Administration - Single Family Claims,HUD,2009,0,0,,,,
14.175,Federal Housing Administration - Single Family Claims,HUD,2010,0,0,,,,
14.175,Federal Housing Administration - Single Family Claims,HUD,2011,0,0,,,,
14.175,Federal Housing Administration - Single Family Claims,HUD,2012,0,0,,,,
14.175,Federal Housing Administration - Single Family Claims,HUD,2013,0,0,,,,
14.175,Federal Housing Administration - Single Family Claims,HUD,2014,0,0,,,,
14.175,Federal Housing Administration - Single Family Claims,HUD,2015,0,0,,,,
14.175,Federal Housing Administration - Single Family Claims,HUD,2016,0,0,,,,
14.175,Federal Housing Administration - Single Family Claims,HUD,2017,0,0,,,,
14.175,Federal Housing Administration - Single Family Claims,HUD,2018,10949.7,0,,,16.4,
14.175,Federal Housing Administration - Single Family Claims,HUD,2019,7941.10637747,29.90467279,2017-10-01,2018-09-30,42.71129883,
14.175,Federal Housing Administration - Single Family Claims,HUD,2020,0,0,,,,
14.175,Federal Housing Administration - Single Family Claims,HUD,2021,0,0,,,0.0,
14.175,Federal Housing Administration - Single Family Claims,HUD,2022,0,0,,,0.0,
14.865,Federal Housing Administration - Single Family Claims,HUD,2004,382,0,,,,
14.865,Federal Housing Administration - Single Family Claims,HUD,2005,0,0,,,,
14.865,Federal Housing Administration - Single Family Claims,HUD,2006,0,0,,,,
14.865,Federal Housing Administration - Single Family Claims,HUD,2007,0,0,,,,
14.865,Federal Housing Administration - Single Family Claims,HUD,2008,0,0,,,,
14.865,Federal Housing Administration - Single Family Claims,HUD,2009,0,0,,,,
14.865,Federal Housing Administration - Single Family Claims,HUD,2010,0,0,,,,
14.865,Federal Housing Administration - Single Family Claims,HUD,2011,0,0,,,,
14.865,Federal Housing Administration - Single Family Claims,HUD,2012,0,0,,,,
14.865,Federal Housing Administration - Single Family Claims,HUD,2013,0,0,,,,
14.865,Federal Housing Administration - Single Family Claims,HUD,2014,0,0,,,,
14.865,Federal Housing Administration - Single Family Claims,HUD,2015,0,0,,,,
14.865,Federal Housing Administration - Single Family Claims,HUD,2016,0,0,,,,
14.865,Federal Housing Administration - Single Family Claims,HUD,2017,0,0,,,,
14.865,Federal Housing Administration - Single Family Claims,HUD,2018,10949.7,0,,,16.4,
14.865,Federal Housing Administration - Single Family Claims,HUD,2019,7941.10637747,29.90467279,2017-10-01,2018-09-30,42.71129883,
14.865,Federal Housing Administration - Single Family Claims,HUD,2020,0,0,,,,
14.865,Federal Housing Administration - Single Family Claims,HUD,2021,0,0,,,0.0,
14.865,Federal Housing Administration - Single Family Claims,HUD,2022,0,0,,,0.0,
14.874,Federal Housing Administration - Single Family Claims,HUD,2004,382,0,,,,
14.874,Federal Housing Administration - Single Family Claims,HUD,2005,0,0,,,,
14.874,Federal Housing Administration - Single Family Claims,HUD,2006,0,0,,,,
14.874,Federal Housing Administration - Single Family Claims,HUD,2007,0,0,,,,
14.874,Federal Housing Administration - Single Family Claims,HUD,2008,0,0,,,,
14.874,Federal Housing Administration - Single Family Claims,HUD,2009,0,0,,,,
14.874,Federal Housing Administration - Single Family Claims,HUD,2010,0,0,,,,
14.874,Federal Housing Administration - Single Family Claims,HUD,2011,0,0,,,,
14.874,Federal Housing Administration - Single Family Claims,HUD,2012,0,0,,,,
14.874,Federal Housing Administration - Single Family Claims,HUD,2013,0,0,,,,
14.874,Federal Housing Administration - Single Family Claims,HUD,2014,0,0,,,,
14.874,Federal Housing Administration - Single Family Claims,HUD,2015,0,0,,,,
14.874,Federal Housing Administration - Single Family Claims,HUD,2016,0,0,,,,
14.874,Federal Housing Administration - Single Family Claims,HUD,2017,0,0,,,,
14.874,Federal Housing Administration - Single Family Claims,HUD,2018,10949.7,0,,,16.4,
14.874,Federal Housing Administration - Single Family Claims,HUD,2019,7941.10637747,29.90467279,2017-10-01,2018-09-30,42.71129883,
14.874,Federal Housing Administration - Single Family Claims,HUD,2020,0,0,,,,
14.874,Federal Housing Administration - Single Family Claims,HUD,2021,0,0,,,0.0,
14.874,Federal Housing Administration - Single Family Claims,HUD,2022,0,0,,,0.0,
14.198,Federal Housing Administration - Single Family Claims,HUD,2004,382,0,,,,
14.198,Federal Housing Administration - Single Family Claims,HUD,2005,0,0,,,,
14.198,Federal Housing Administration - Single Family Claims,HUD,2006,0,0,,,,
14.198,Federal Housing Administration - Single Family Claims,HUD,2007,0,0,,,,
14.198,Federal Housing Administration - Single Family Claims,HUD,2008,0,0,,,,
14.198,Federal Housing Administration - Single Family Claims,HUD,2009,0,0,,,,
14.198,Federal Housing Administration - Single Family Claims,HUD,2010,0,0,,,,
14.198,Federal Housing Administration - Single Family Claims,HUD,2011,0,0,,,,
14.198,Federal Housing Administration - Single Family Claims,HUD,2012,0,0,,,,
14.198,Federal Housing Administration - Single Family Claims,HUD,2013,0,0,,,,
14.198,Federal Housing Administration - Single Family Claims,HUD,2014,0,0,,,,
14.198,Federal Housing Administration - Single Family Claims,HUD,2015,0,0,,,,
14.198,Federal Housing Administration - Single Family Claims,HUD,2016,0,0,,,,
14.198,Federal Housing Administration - Single Family Claims,HUD,2017,0,0,,,,
14.198,Federal Housing Administration - Single Family Claims,HUD,2018,10949.7,0,,,16.4,
14.198,Federal Housing Administration - Single Family Claims,HUD,2019,7941.10637747,29.90467279,2017-10-01,2018-09-30,42.71129883,
14.198,Federal Housing Administration - Single Family Claims,HUD,2020,0,0,,,,
14.198,Federal Housing Administration - Single Family Claims,HUD,2021,0,0,,,0.0,
14.198,Federal Housing Administration - Single Family Claims,HUD,2022,0,0,,,0.0,
14.313,Federal Housing Administration - Single Family Claims,HUD,2004,382,0,,,,
14.313,Federal Housing Administration - Single Family Claims,HUD,2005,0,0,,,,
14.313,Federal Housing Administration - Single Family Claims,HUD,2006,0,0,,,,
14.313,Federal Housing Administration - Single Family Claims,HUD,2007,0,0,,,,
14.313,Federal Housing Administration - Single Family Claims,HUD,2008,0,0,,,,
14.313,Federal Housing Administration - Single Family Claims,HUD,2009,0,0,,,,
14.313,Federal Housing Administration - Single Family Claims,HUD,2010,0,0,,,,
14.313,Federal Housing Administration - Single Family Claims,HUD,2011,0,0,,,,
14.313,Federal Housing Administration - Single Family Claims,HUD,2012,0,0,,,,
14.313,Federal Housing Administration - Single Family Claims,HUD,2013,0,0,,,,
14.313,Federal Housing Administration - Single Family Claims,HUD,2014,0,0,,,,
14.313,Federal Housing Administration - Single Family Claims,HUD,2015,0,0,,,,
14.313,Federal Housing Administration - Single Family Claims,HUD,2016,0,0,,,,
14.313,Federal Housing Administration - Single Family Claims,HUD,2017,0,0,,,,
14.313,Federal Housing Administration - Single Family Claims,HUD,2018,10949.7,0,,,16.4,
14.313,Federal Housing Administration - Single Family Claims,HUD,2019,7941.10637747,29.90467279,2017-10-01,2018-09-30,42.71129883,
14.313,Federal Housing Administration - Single Family Claims,HUD,2020,0,0,,,,
14.313,Federal Housing Administration - Single Family Claims,HUD,2021,0,0,,,0.0,
14.313,Federal Housing Administration - Single Family Claims,HUD,2022,0,0,,,0.0,
14.311,Federal Housing Administration - Single Family Claims,HUD,2004,382,0,,,,
14.311,Federal Housing Administration - Single Family Claims,HUD,2005,0,0,,,,
14.311,Federal Housing Administration - Single Family Claims,HUD,2006,0,0,,,,
14.311,Federal Housing Administration - Single Family Claims,HUD,2007,0,0,,,,
14.311,Federal Housing Administration - Single Family Claims,HUD,2008,0,0,,,,
14.311,Federal Housing Administration - Single Family Claims,HUD,2009,0,0,,,,
14.311,Federal Housing Administration - Single Family Claims,HUD,2010,0,0,,,,
14.311,Federal Housing Administration - Single Family Claims,HUD,2011,0,0,,,,
14.311,Federal Housing Administration - Single Family Claims,HUD,2012,0,0,,,,
14.311,Federal Housing Administration - Single Family Claims,HUD,2013,0,0,,,,
14.311,Federal Housing Administration - Single Family Claims,HUD,2014,0,0,,,,
14.311,Federal Housing Administration - Single Family Claims,HUD,2015,0,0,,,,
14.311,Federal Housing Administration - Single Family Claims,HUD,2016,0,0,,,,
14.311,Federal Housing Administration - Single Family Claims,HUD,2017,0,0,,,,
14.311,Federal Housing Administration - Single Family Claims,HUD,2018,10949.7,0,,,16.4,
14.311,Federal Housing Administration - Single Family Claims,HUD,2019,7941.10637747,29.90467279,2017-10-01,2018-09-30,42.71129883,
14.311,Federal Housing Administration - Single Family Claims,HUD,2020,0,0,,,,
14.311,Federal Housing Administration - Single Family Claims,HUD,2021,0,0,,,0.0,
14.311,Federal Housing Administration - Single Family Claims,HUD,2022,0,0,,,0.0,
14.198,Federal Housing Administration - Single Family Property (Single Family Acquired Asset Management System) (SAMS),HUD,2021,0,0,,,0.0,
14.198,Federal Housing Administration - Single Family Property (Single Family Acquired Asset Management System) (SAMS),HUD,2022,0,0,,,0.0,
14.313,Federal Housing Administration - Single Family Property (Single Family Acquired Asset Management System) (SAMS),HUD,2021,0,0,,,0.0,
14.313,Federal Housing Administration - Single Family Property (Single Family Acquired Asset Management System) (SAMS),HUD,2022,0,0,,,0.0,
14.311,Federal Housing Administration - Single Family Property (Single Family Acquired Asset Management System) (SAMS),HUD,2021,0,0,,,0.0,
14.311,Federal Housing Administration - Single Family Property (Single Family Acquired Asset Management System) (SAMS),HUD,2022,0,0,,,0.0,
14.022,Housing - Housing Counseling Assistance,HUD,2021,0,0,,,0.0,
14.022,Housing - Housing Counseling Assistance,HUD,2022,0,0,,,0.0,
14.169,Housing - Housing Counseling Assistance,HUD,2021,0,0,,,0.0,
14.169,Housing - Housing Counseling Assistance,HUD,2022,0,0,,,0.0,
14.316,Housing - Housing Counseling Assistance,HUD,2021,0,0,,,0.0,
14.316,Housing - Housing Counseling Assistance,HUD,2022,0,0,,,0.0,
14.537,Housing - Housing Counseling Assistance,HUD,2021,0,0,,,0.0,
14.537,Housing - Housing Counseling Assistance,HUD,2022,0,0,,,0.0,
14.191,"Housing - Housing for Special Populations- Capital Advance portion of expenditures, Section 202",HUD,2021,0,0,,,0.0,
14.191,"Housing - Housing for Special Populations- Capital Advance portion of expenditures, Section 202",HUD,2022,0,0,,,0.0,
14.157,"Housing - Housing for Special Populations- Capital Advance portion of expenditures, Section 202",HUD,2021,0,0,,,0.0,
14.157,"Housing - Housing for Special Populations- Capital Advance portion of expenditures, Section 202",HUD,2022,0,0,,,0.0,
14.314,"Housing - Housing for Special Populations- Capital Advance portion of expenditures, Section 202",HUD,2021,0,0,,,0.0,
14.314,"Housing - Housing for Special Populations- Capital Advance portion of expenditures, Section 202",HUD,2022,0,0,,,0.0,
14.322,Housing - Rental Housing Assistance Program (RHAP) - Project Based Rental Assistance - Project Based Section 8 - Rental Housing Assistance Program- Section 236 - Housing for Persons with Disability- Section 811,HUD,2012,31896.5,0,,,,hud-housing-rental-housing-assistance-program-rhap-project-b-6dfc0485
